Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Address Type,City,Landmark,Facility Type,Status,Resolution Description,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Response Time (hrs),Hour,Weekday,Month,Date,Day of Week
36721031,2017-07-17 12:26:50,2017-07-17 13:44:10,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,1.288888888888889,12,Monday,7,2017-07-17,Monday
36724742,2017-07-17 12:26:52,2017-07-17 13:44:10,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,1.2883333333333333,12,Monday,7,2017-07-17,Monday
36751458,2017-07-20 00:00:00,2017-07-25 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11204.0,ADDRESS,BROOKLYN,,,Closed,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11 BROOKLYN,3055490062.0,BROOKLYN,988365.0,163745.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.616117673166414,-73.98517809894733,120.0,0,Thursday,7,2017-07-20,Thursday
36750701,2017-07-20 00:00:00,2017-07-26 00:00:00,DOHMH,Department of Health and Mental Hygiene,Standing Water,Container - Under 5 Gallons,1-2 Family Dwelling,11204.0,ADDRESS,BROOKLYN,,,Closed,The Department of Health and Mental Hygiene will review this Service Request. These types of complaints usually result in agency contact or an inspection. Status will be available at www.nyc.gov/311 within 30 days of the date you submitted the request. Note the Service Request number for future reference.,11 BROOKLYN,3055490062.0,BROOKLYN,988365.0,163745.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.616117673166414,-73.98517809894733,144.0,0,Thursday,7,2017-07-20,Thursday
36749367,2017-07-20 19:46:28,2017-07-20 23:23:11,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235.0,ADDRESS,BROOKLYN,,Precinct,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,15 BROOKLYN,,BROOKLYN,998702.0,151937.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58369628081467,-73.94797031909961,3.6119444444444446,19,Thursday,7,2017-07-20,Thursday
36779789,2017-07-24 14:10:02,2019-05-23 10:54:23,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11204.0,ADDRESS,BROOKLYN,,,Closed,The Department of Parks and Recreation has determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.,12 BROOKLYN,3055070071.0,BROOKLYN,989379.0,164983.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61951519719064,-73.98152481161479,16028.739166666666,14,Monday,7,2017-07-24,Monday
36785836,2017-07-25 14:15:37,2017-07-25 22:08:51,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204.0,ADDRESS,BROOKLYN,,Precinct,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,11 BROOKLYN,3055790067.0,BROOKLYN,987707.0,162915.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61383977595142,-73.9875485872653,7.887222222222222,14,Tuesday,7,2017-07-25,Tuesday
36810368,2017-07-28 00:00:00,2017-08-02 00:00:00,DOHMH,Department of Health and Mental Hygiene,Standing Water,Container - Under 5 Gallons,1-2 Family Dwelling,11204.0,ADDRESS,BROOKLYN,,,Closed,The Department of Health and Mental Hygiene will review this Service Request. These types of complaints usually result in agency contact or an inspection. Status will be available at www.nyc.gov/311 within 30 days of the date you submitted the request. Note the Service Request number for future reference.,11 BROOKLYN,3055490062.0,BROOKLYN,988365.0,163745.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.616117673166414,-73.98517809894733,120.0,0,Friday,7,2017-07-28,Friday
36811691,2017-07-28 12:10:00,2017-08-02 12:00:00,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11204.0,ADDRESS,BROOKLYN,,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,11 BROOKLYN,3055490062.0,BROOKLYN,988365.0,163745.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.616117673166414,-73.98517809894733,119.83333333333333,12,Friday,7,2017-07-28,Friday
36817750,2017-07-28 15:18:29,2017-08-15 16:59:17,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,11226.0,ADDRESS,BROOKLYN,,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,Unspecified BROOKLYN,3050620064.0,BROOKLYN,995041.0,176928.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65229658950883,-73.96111060189885,433.68,15,Friday,7,2017-07-28,Friday
36851117,2017-08-02 08:10:00,2018-07-25 00:00:00,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,11223.0,ADDRESS,BROOKLYN,,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,11 BROOKLYN,3070990073.0,BROOKLYN,990143.0,157119.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.5979296548511,-73.97877966688131,8559.833333333334,8,Wednesday,8,2017-08-02,Wednesday
36863615,2017-08-03 23:44:00,2017-08-08 23:30:00,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10466.0,ADDRESS,BRONX,,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",12 BRONX,,BRONX,1027020.0,267002.0,PHONE,Unspecified,BRONX,,,,,,,,40.89942876591375,-73.84528916085283,119.76666666666667,23,Thursday,8,2017-08-03,Thursday
36857945,2017-08-03 21:13:49,2017-08-03 21:28:08,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11 MANHATTAN,1017500001.0,MANHATTAN,1000257.0,233116.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80651094590216,-73.94217914091826,0.2386111111111111,21,Thursday,8,2017-08-03,Thursday
36934361,2017-08-12 14:33:01,2017-08-12 17:22:07,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11223.0,ADDRESS,BROOKLYN,,Precinct,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,11 BROOKLYN,3070990073.0,BROOKLYN,990143.0,157119.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.5979296548511,-73.97877966688131,2.8183333333333334,14,Saturday,8,2017-08-12,Saturday
36965106,2017-08-16 07:00:33,2017-08-16 08:28:48,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,1.4708333333333334,7,Wednesday,8,2017-08-16,Wednesday
36975342,2017-08-18 20:44:51,2017-08-18 21:21:39,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,0.6133333333333333,20,Friday,8,2017-08-18,Friday
36975672,2017-08-18 08:03:00,2017-08-19 12:00:00,DSNY,Department of Sanitation,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,11234.0,ADDRESS,BROOKLYN,,DSNY Garage,Closed,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,18 BROOKLYN,3084120031.0,BROOKLYN,1009616.0,165504.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62091040562134,-73.9086271191233,27.95,8,Friday,8,2017-08-18,Friday
37042676,2017-08-27 12:42:20,2017-08-27 16:52:24,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10453.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,05 BRONX,2028690137.0,BRONX,1009188.0,250246.0,ONLINE,Unspecified,BRONX,,,,,,,,40.853507167594,-73.90985471563874,4.167777777777777,12,Sunday,8,2017-08-27,Sunday
37132373,2017-09-08 18:07:08,2017-09-08 19:36:57,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10453.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05 BRONX,2028690137.0,BRONX,1009188.0,250246.0,ONLINE,Unspecified,BRONX,,,,,,,,40.853507167594,-73.90985471563874,1.4969444444444444,18,Friday,9,2017-09-08,Friday
37137252,2017-09-08 13:10:00,2017-09-08 21:31:00,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11385.0,ADDRESS,Ridgewood,,,Closed,,05 QUEENS,4033840067.0,QUEENS,1010208.0,197091.0,PHONE,Unspecified,QUEENS,,,,,,,,40.707607947937376,-73.90637301638729,8.35,13,Friday,9,2017-09-08,Friday
37147440,2017-09-10 01:41:41,2017-09-10 08:16:49,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department reviewed your complaint and provided additional information below.,05 BRONX,2028690137.0,BRONX,1009188.0,250246.0,PHONE,Unspecified,BRONX,,,,,,,,40.853507167594,-73.90985471563874,6.585555555555556,1,Sunday,9,2017-09-10,Sunday
37154311,2017-09-11 21:06:50,2017-10-05 11:35:22,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11234.0,ADDRESS,BROOKLYN,,,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",18 BROOKLYN,3085210031.0,BROOKLYN,1003265.0,161075.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60876962705854,-73.93151702194336,566.4755555555555,21,Monday,9,2017-09-11,Monday
37154922,2017-09-11 12:00:00,2017-09-11 12:00:00,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11233.0,ADDRESS,BROOKLYN,,DSNY Garage,Closed,The vehicle you reported has been removed by the Department of Sanitation.,16 BROOKLYN,3014310054.0,BROOKLYN,1006072.0,185610.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.676106433366165,-73.92132818939125,0.0,12,Monday,9,2017-09-11,Monday
37198398,2017-09-16 09:27:00,2017-09-16 21:50:00,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11385.0,ADDRESS,Ridgewood,,,Closed,,05 QUEENS,4033790066.0,QUEENS,1009180.0,197888.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70979847920541,-73.91007791926947,12.383333333333333,9,Saturday,9,2017-09-16,Saturday
37214428,2017-09-18 10:44:55,2017-10-25 09:44:13,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235.0,ADDRESS,BROOKLYN,,,Closed,The Department of Parks and Recreation has determined that the requested location cannot receive a new tree because of conflicts with surrounding infrastructure.,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,OTHER,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,886.9883333333333,10,Monday,9,2017-09-18,Monday
37216283,2017-09-18 09:53:36,2017-09-18 20:50:40,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10461.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10 BRONX,2042490042.0,BRONX,1031976.0,250375.0,PHONE,Unspecified,BRONX,,,,,,,,40.85376745973726,-73.8274804434993,10.95111111111111,9,Monday,9,2017-09-18,Monday
37237221,2017-09-20 19:25:14,2017-09-20 23:25:20,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06 BRONX,2030610022.0,BRONX,1013505.0,248379.0,MOBILE,Unspecified,BRONX,,,,,,,,40.848369560610166,-73.89425788833287,4.001666666666667,19,Wednesday,9,2017-09-20,Wednesday
37320752,2017-09-30 22:36:08,2017-10-01 01:14:50,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226.0,ADDRESS,BROOKLYN,,Precinct,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,14 BROOKLYN,3050620064.0,BROOKLYN,995041.0,176928.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65229658950883,-73.96111060189885,2.645,22,Saturday,9,2017-09-30,Saturday
37342262,2017-10-03 08:49:38,,DOHMH,Child Care and Camps Complaint Unit,Day Care,Other,Other,11233.0,ADDRESS,BROOKLYN,,,Open,The Department of Health and Mental Hygiene will review your complaint to determine the appropriate action. Complaints of this type usually result in an inspection. You can get the status 14 days after filing your complaint  by calling 311 or (646) 632-6101 on weekdays between 9 AM and 5 PM.  Please note your Service Request number for future reference.,16 BROOKLYN,3014310054.0,BROOKLYN,1006072.0,185610.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.676106433366165,-73.92132818939125,,8,Tuesday,10,2017-10-03,Tuesday
37357738,2017-10-05 00:00:00,2018-04-24 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,10472.0,LATLONG,BRONX,,,Closed,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01 BRONX,,BRONX,1024234.0,240894.0,MOBILE,Unspecified,BRONX,,,,,,,,40.8277833699003,-73.85552263219273,4824.0,0,Thursday,10,2017-10-05,Thursday
37367492,2017-10-06 21:43:42,2017-10-07 01:51:45,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10453.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department issued a summons in response to the complaint.,05 BRONX,2028690137.0,BRONX,1009188.0,250246.0,ONLINE,Unspecified,BRONX,,,,,,,,40.853507167594,-73.90985471563874,4.134166666666666,21,Friday,10,2017-10-06,Friday
37366920,2017-10-06 18:34:58,2017-10-20 16:16:38,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11214.0,ADDRESS,BROOKLYN,,,Closed,"The Department of Transportation is unable to schedule a sidewalk dismissal inspection because there is no record of a permit to make a sidewalk repair.  Owner must obtain a permit of record.  Once a permit is obtained, the owner must call 3-1-1 to make another request for sidewalk dismissal - work done by owner.",11 BROOKLYN,3062630067.0,BROOKLYN,986067.0,160847.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60816402929874,-73.99345609099116,333.69444444444446,18,Friday,10,2017-10-06,Friday
37400575,2017-10-11 18:05:36,2017-10-11 20:18:53,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10461.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10 BRONX,2042490042.0,BRONX,1031976.0,250375.0,PHONE,Unspecified,BRONX,,,,,,,,40.85376745973726,-73.8274804434993,2.221388888888889,18,Wednesday,10,2017-10-11,Wednesday
37398473,2017-10-11 19:06:01,,DOHMH,Child Care and Camps Complaint Unit,Day Care,Other,Commercial Building,11233.0,ADDRESS,BROOKLYN,,,Open,The Department of Health and Mental Hygiene will review your complaint to determine the appropriate action. Complaints of this type usually result in an inspection. You can get the status 14 days after filing your complaint  by calling 311 or (646) 632-6101 on weekdays between 9 AM and 5 PM.  Please note your Service Request number for future reference.,16 BROOKLYN,3014310054.0,BROOKLYN,1006072.0,185610.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.676106433366165,-73.92132818939125,,19,Wednesday,10,2017-10-11,Wednesday
37406562,2017-10-11 13:29:07,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10461.0,ADDRESS,BRONX,,,Assigned,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",10 BRONX,2042480048.0,BRONX,1031790.0,250154.0,PHONE,Unspecified,BRONX,,,,,,,,40.85316188513956,-73.82815436025298,,13,Wednesday,10,2017-10-11,Wednesday
37463599,2017-10-18 18:40:08,2017-10-18 19:18:00,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11229.0,ADDRESS,BROOKLYN,,Precinct,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,15 BROOKLYN,3067830038.0,BROOKLYN,997335.0,161101.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.60885173249124,-73.95287400358147,0.6311111111111111,18,Wednesday,10,2017-10-18,Wednesday
37470250,2017-10-19 15:52:56,2017-10-19 20:09:54,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,4.282777777777778,15,Thursday,10,2017-10-19,Thursday
37505564,2017-10-23 19:49:00,2017-10-26 02:12:30,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10462.0,ADDRESS,BRONX,,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",11 BRONX,2043010016.0,BRONX,1023306.0,249981.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85272865786703,-73.85882292403693,54.391666666666666,19,Monday,10,2017-10-23,Monday
37527466,2017-10-26 11:07:00,2017-10-26 21:34:00,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11385.0,ADDRESS,Ridgewood,,,Closed,,05 QUEENS,,QUEENS,1010829.0,196615.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70629959750347,-73.90413503433251,10.45,11,Thursday,10,2017-10-26,Thursday
37536330,2017-10-27 16:53:26,2017-10-27 21:27:20,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10461.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,10 BRONX,2042490042.0,BRONX,1031976.0,250375.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85376745973726,-73.8274804434993,4.565,16,Friday,10,2017-10-27,Friday
37535845,2017-10-27 20:39:08,2017-10-28 00:06:23,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10461.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,10 BRONX,2042490042.0,BRONX,1031976.0,250375.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85376745973726,-73.8274804434993,3.4541666666666666,20,Friday,10,2017-10-27,Friday
37548509,2017-10-28 06:07:25,2017-10-28 06:50:06,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10461.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department reviewed your complaint and provided additional information below.,10 BRONX,2042490042.0,BRONX,1031976.0,250375.0,PHONE,Unspecified,BRONX,,,,,,,,40.85376745973726,-73.8274804434993,0.7113888888888888,6,Saturday,10,2017-10-28,Saturday
37565302,2017-10-30 18:59:14,2017-10-30 22:29:43,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10461.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,10 BRONX,2042490042.0,BRONX,1031976.0,250375.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85376745973726,-73.8274804434993,3.5080555555555555,18,Monday,10,2017-10-30,Monday
37595121,2017-11-02 06:46:44,2017-11-05 10:47:23,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10462.0,ADDRESS,BRONX,,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",11 BRONX,2043010016.0,BRONX,1023306.0,249981.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85272865786703,-73.85882292403693,76.01083333333334,6,Thursday,11,2017-11-02,Thursday
37589622,2017-11-02 13:49:35,2017-12-27 00:00:00,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,10473.0,ADDRESS,BRONX,,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",09 BRONX,2035330119.0,BRONX,1024976.0,237193.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.817621797037866,-73.85286397221256,1306.173611111111,13,Thursday,11,2017-11-02,Thursday
37640664,2017-11-08 20:57:43,2017-11-08 22:13:13,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10461.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10 BRONX,2042490042.0,BRONX,1031976.0,250375.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85376745973726,-73.8274804434993,1.2583333333333333,20,Wednesday,11,2017-11-08,Wednesday
37635410,2017-11-07 10:40:55,2018-01-08 00:00:00,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11234.0,ADDRESS,BROOKLYN,,,Closed,The Department of Buildings reviewed this complaint and assigned it to the Special Operations Team for further action.,18 BROOKLYN,3085260030.0,BROOKLYN,1004271.0,161931.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61111695464946,-73.92789135264005,1477.3180555555555,10,Tuesday,11,2017-11-07,Tuesday
37672758,2017-11-11 11:40:46,2017-11-12 13:33:30,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11226.0,ADDRESS,BROOKLYN,,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",14 BROOKLYN,3050620064.0,BROOKLYN,995041.0,176928.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65229658950883,-73.96111060189885,25.878888888888888,11,Saturday,11,2017-11-11,Saturday
37722170,2017-11-17 18:15:38,2017-11-17 23:43:33,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10453.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department reviewed your complaint and provided additional information below.,05 BRONX,2028690137.0,BRONX,1009188.0,250246.0,ONLINE,Unspecified,BRONX,,,,,,,,40.853507167594,-73.90985471563874,5.465277777777778,18,Friday,11,2017-11-17,Friday
37731470,2017-11-18 16:32:44,2017-11-26 12:57:27,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10457.0,ADDRESS,BRONX,,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,06 BRONX,2030610022.0,BRONX,1013505.0,248379.0,PHONE,Unspecified,BRONX,,,,,,,,40.848369560610166,-73.89425788833287,188.41194444444446,16,Saturday,11,2017-11-18,Saturday
37731109,2017-11-18 16:32:44,2017-11-26 12:57:28,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10457.0,ADDRESS,BRONX,,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,06 BRONX,2030610022.0,BRONX,1013505.0,248379.0,PHONE,Unspecified,BRONX,,,,,,,,40.848369560610166,-73.89425788833287,188.41222222222223,16,Saturday,11,2017-11-18,Saturday
37732818,2017-11-18 09:13:21,2017-11-18 10:26:15,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10453.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department issued a summons in response to the complaint.,05 BRONX,2028690137.0,BRONX,1009188.0,250246.0,ONLINE,Unspecified,BRONX,,,,,,,,40.853507167594,-73.90985471563874,1.215,9,Saturday,11,2017-11-18,Saturday
37745615,2017-11-19 22:04:02,2017-12-20 00:00:00,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10473.0,ADDRESS,BRONX,,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",09 BRONX,2035330119.0,BRONX,1024976.0,237193.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.817621797037866,-73.85286397221256,721.9327777777778,22,Sunday,11,2017-11-19,Sunday
37859550,2017-12-06 00:07:49,2017-12-06 02:21:01,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10473.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09 BRONX,2035330119.0,BRONX,1024976.0,237193.0,MOBILE,Unspecified,BRONX,,,,,,,,40.817621797037866,-73.85286397221256,2.22,0,Wednesday,12,2017-12-06,Wednesday
37881588,2017-12-08 17:23:30,2017-12-08 19:01:38,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10453.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department issued a summons in response to the complaint.,05 BRONX,2028690137.0,BRONX,1009188.0,250246.0,ONLINE,Unspecified,BRONX,,,,,,,,40.853507167594,-73.90985471563874,1.6355555555555557,17,Friday,12,2017-12-08,Friday
37884705,2017-12-08 06:52:53,2017-12-08 13:46:14,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10462.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department reviewed your complaint and provided additional information below.,09 BRONX,2038050073.0,BRONX,1023974.0,242681.0,PHONE,Unspecified,BRONX,,,,,,,,40.83268933933222,-73.85645152771906,6.889166666666667,6,Friday,12,2017-12-08,Friday
